Unnamed: 0,Comment,Sentiment
142602,childish work recently indian ever lived india knows propaganda modi paid thisu make fool years decades cant hide truthplease dont come otherwise hindus kill apj,0
147043,today fever degrees knew modi done mission shakti india super power wants keep country way industry tycoons like tata forced leave shift plant outside,2
189866,militancyrelated violence tripled modiâ fiveyearold rule successful infiltration bids militants risen per cent,2
234734,betterwhat say,1
141548,embarrassmentu still embarrassment prime minister modi cut modi equationnd capable winning seat frm biharconsider urself lucky dat got ticket nakhre choriye,2
57648,cool one decluttering friend dont know play,1
21147,sun cool,0
6803,beautiful talk dr luzzi truly literature change lives,2
125474,thought upanishad said asatoma sadgamaya modi like asatoma asatgamaya narayan narayan,1
194458,naughty statements present economy anti modi raghurajan alwys haunt masters like gdo growth abv much unemployment much unemployment gdp nvr expected silly stmnt,0
82245,saal ghar diya bijali road dawai toilet pani lpg led modi gave everything mother looted mnrega fsb moron comes blabbers nonsense presstitute ask rather spread gullible public falls,0
137137,narendra modi upcoming rally bjp plans mega hangars narendra modiâ brigade rally â¦,1
174367,first answer question name one leader beside mrmodi,2
132540,since see many people questioning narendra modi announce indirectly saying claimed credit untrue never even used bjp guys minister responsible department space none narendra modi,2
131215,yes really grateful time country successes lunching antisatellite missile thanks leading mister prime minister modi opportunity manymany succeed scientist team,2
112758,deaf â modi modi chanting place whole congress crowd paid one true thing whole crowd congress picture bjp could take one picture shame survive lies,2
164807,contrary pakistanis let bit stupid say nobody pakistani establishment want modi lose,0
25057,want noms,1
86129,point view shri narendra modi unrelenting passion strengthening democracy indiawtf really believe didnâ say even wordleave aside taking action party publicly assaulted party mla shoe democracy,0
90187,à¯à¯à¯à¯à¯à¯ modi already supporting people houses free cost thru pmo except states enjoy benefit modi funds enjoyed dmkaiadmktn bjp elect kids promise every account present economy modi kept huge funds,2
106734,seeing modi got chair lying like awho wouldnt copy tricks,1
166076,best wishes make sure sushil modi nityanand rai deserted bihar bjp big hurdle bihar bjp,2
210933,indian soldier highlighted plight soldiers viral videos,1
179181,presstitude modi heads ministry space right one declare moment glory,2
18463,expected something else okay,1
75167,lovely question desktop version plan,2
225426,falling indian lies please spare crap modi going muslims liberals hatred islam following suit,0
168823,modi seriously sick never say achieved always twist things army deshbhakti otherside deshdrohi fear even people barred jobs sedition cases put people,0
88312,place modi going give,1
236295,rate crashes happen squadron strength naught soon modi blamedyet,1
81568,according modi global warming fluke,1
189387,modi hows josh publicwhere jobs public modi,1
17086,hey awesome vid data analyst maternity leave wanted much become data scientist think logical progression work challenge path unfortunately currently different plans life wanted say made come back prev plans inspired topic,2
178271,seeks report singhâ backing â¦ â¦ â¦,1
142856,success asking poof knows everybody even world cant see indian politicaly,2
77236,woke,1
208354,highest ever cow related violence mob lynchings record modi became india spend data,0
136098,railway coolie demand nai suni nai vote support bjp sarker piyush goyal modi india coolie,1
175709,sometimes players dont perform sometimes umpires dont,1
186081,fakendra modi neech tha neech hai neech rahega company also neech good nothing fakendra modi neech,2
222240,swachh china follows orders toilet revolution villages,0
50462,,1
154072,narendra modi indian voters deliver hung stay tuned india final results voting,1
231591,modis interaction people across india via namo app,1
172219,javed rana saying wlput modi behind barsshame shame standard politics,0
7374,heart pounding watching thank god yall okay quality content love,2
177411,modi said last timei read dished toilets,1
99842,believe bro one pakistan bother modi racist think peaceful people wnt live peacefully abhi ham donoun azadi jang laray arsa kitna huva dobara jang soochien,2
200088,unfollowing rtd tweet,1
191947,even reading international relations claims convincing without reading international relations could chowkidar modi promised bringing back black money distributing lakhs every citizen isnt false promise,0
36488,dont wanna wake shoo roommate shoo,1
65945,stupid wireless,0
160701,mission shakti âdesperate effort modi takeâ creditsâ,0
181615,bibi modi list goes globally far right seems much stronger far left,2
84039,okay pimp like wire peddling fake news timeare okay assholes like wire turning anti national rabid hatred modiare okay wire run dirty money backed,2
205624,ppl compare take courage modi doklam seen see difference suffering uighur muslim muslims killed new zealand respect choice religion stop discrimination,0
140037,approval given resources provided interest shown tgen government modi provided full support resources mission,2
